id,label,gender,age,mask,path
000354,4,1,1,0,../input/data/train/images/000078_female_Asian_55/mask1.jpg
000355,4,1,1,0,../input/data/train/images/000078_female_Asian_55/mask2.jpg
000356,4,1,1,0,../input/data/train/images/000078_female_Asian_55/mask5.jpg
000357,4,1,1,0,../input/data/train/images/000079_female_Asian_57/mask4.jpg
000358,16,1,1,2,../input/data/train/images/000079_female_Asian_57/normal.jpg
000359,10,1,1,1,../input/data/train/images/000079_female_Asian_57/incorrect_mask.jpg
000360,4,1,1,0,../input/data/train/images/000079_female_Asian_57/mask3.jpg
000361,4,1,1,0,../input/data/train/images/000079_female_Asian_57/mask1.jpg
000362,4,1,1,0,../input/data/train/images/000079_female_Asian_57/mask2.jpg
000363,4,1,1,0,../input/data/train/images/000079_female_Asian_57/mask5.jpg
000364,4,1,1,0,../input/data/train/images/000080_female_Asian_57/mask4.jpg
000365,16,1,1,2,../input/data/train/images/000080_female_Asian_57/normal.jpg
000366,10,1,1,1,../input/data/train/images/000080_female_Asian_57/incorrect_mask.jpg
000367,4,1,1,0,../input/data/train/images/000080_female_Asian_57/mask3.jpg
000368,4,1,1,0,../input/data/train/images/000080_female_Asian_57/mask1.jpg
000369,4,1,1,0,../input/data/train/images/000080_female_Asian_57/mask2.jpg
000370,4,1,1,0,../input/data/train/images/000080_female_Asian_57/mask5.jpg
000371,4,1,1,0,../input/data/train/images/000206_female_Asian_57/mask4.jpg
000372,16,1,1,2,../input/data/train/images/000206_female_Asian_57/normal.jpg
000373,10,1,1,1,../input/data/train/images/000206_female_Asian_57/incorrect_mask.jpg
000374,4,1,1,0,../input/data/train/images/000206_female_Asian_57/mask3.jpg
000375,4,1,1,0,../input/data/train/images/000206_female_Asian_57/mask1.jpg
000376,4,1,1,0,../input/data/train/images/000206_female_Asian_57/mask2.jpg
000377,4,1,1,0,../input/data/train/images/000206_female_Asian_57/mask5.jpg
000378,4,1,1,0,../input/data/train/images/000207_female_Asian_56/mask4.jpg
000379,16,1,1,2,../input/data/train/images/000207_female_Asian_56/normal.jpg
000380,10,1,1,1,../input/data/train/images/000207_female_Asian_56/incorrect_mask.jpg
000381,4,1,1,0,../input/data/train/images/000207_female_Asian_56/mask3.jpg
000382,4,1,1,0,../input/data/train/images/000207_female_Asian_56/mask1.jpg
000383,4,1,1,0,../input/data/train/images/000207_female_Asian_56/mask2.jpg
000384,4,1,1,0,../input/data/train/images/000207_female_Asian_56/mask5.jpg
000385,4,1,1,0,../input/data/train/images/000209_female_Asian_56/mask4.jpg
000386,16,1,1,2,../input/data/train/images/000209_female_Asian_56/normal.jpg
000387,10,1,1,1,../input/data/train/images/000209_female_Asian_56/incorrect_mask.jpg
000388,4,1,1,0,../input/data/train/images/000209_female_Asian_56/mask3.jpg
000389,4,1,1,0,../input/data/train/images/000209_female_Asian_56/mask1.jpg
000390,4,1,1,0,../input/data/train/images/000209_female_Asian_56/mask2.jpg
000391,4,1,1,0,../input/data/train/images/000209_female_Asian_56/mask5.jpg
000392,4,1,1,0,../input/data/train/images/000210_female_Asian_54/mask4.jpg
000393,16,1,1,2,../input/data/train/images/000210_female_Asian_54/normal.jpg
000394,10,1,1,1,../input/data/train/images/000210_female_Asian_54/incorrect_mask.jpg
000395,4,1,1,0,../input/data/train/images/000210_female_Asian_54/mask3.jpg
000396,4,1,1,0,../input/data/train/images/000210_female_Asian_54/mask1.jpg
000397,4,1,1,0,../input/data/train/images/000210_female_Asian_54/mask2.jpg
000398,4,1,1,0,../input/data/train/images/000210_female_Asian_54/mask5.jpg
000399,4,1,1,0,../input/data/train/images/000212_female_Asian_51/mask4.jpg
000400,16,1,1,2,../input/data/train/images/000212_female_Asian_51/normal.jpg
000401,10,1,1,1,../input/data/train/images/000212_female_Asian_51/incorrect_mask.jpg
000402,4,1,1,0,../input/data/train/images/000212_female_Asian_51/mask3.jpg
000403,4,1,1,0,../input/data/train/images/000212_female_Asian_51/mask1.jpg
000404,4,1,1,0,../input/data/train/images/000212_female_Asian_51/mask2.jpg
000405,4,1,1,0,../input/data/train/images/000212_female_Asian_51/mask5.jpg
000406,4,1,1,0,../input/data/train/images/000214_female_Asian_51/mask4.jpg
000407,16,1,1,2,../input/data/train/images/000214_female_Asian_51/normal.jpg
000408,10,1,1,1,../input/data/train/images/000214_female_Asian_51/incorrect_mask.jpg
000409,4,1,1,0,../input/data/train/images/000214_female_Asian_51/mask3.jpg
000410,4,1,1,0,../input/data/train/images/000214_female_Asian_51/mask1.jpg
000411,4,1,1,0,../input/data/train/images/000214_female_Asian_51/mask2.jpg
000412,4,1,1,0,../input/data/train/images/000214_female_Asian_51/mask5.jpg
000413,4,1,1,0,../input/data/train/images/000215_female_Asian_59/mask4.jpg
000414,16,1,1,2,../input/data/train/images/000215_female_Asian_59/normal.jpg
000415,10,1,1,1,../input/data/train/images/000215_female_Asian_59/incorrect_mask.jpg
000416,4,1,1,0,../input/data/train/images/000215_female_Asian_59/mask3.jpg
000417,4,1,1,0,../input/data/train/images/000215_female_Asian_59/mask1.jpg
000418,4,1,1,0,../input/data/train/images/000215_female_Asian_59/mask2.jpg
000419,4,1,1,0,../input/data/train/images/000215_female_Asian_59/mask5.jpg
000420,4,1,1,0,../input/data/train/images/000216_female_Asian_56/mask4.jpg
000421,16,1,1,2,../input/data/train/images/000216_female_Asian_56/normal.jpg
000422,10,1,1,1,../input/data/train/images/000216_female_Asian_56/incorrect_mask.jpg
000423,4,1,1,0,../input/data/train/images/000216_female_Asian_56/mask3.jpg
000424,4,1,1,0,../input/data/train/images/000216_female_Asian_56/mask1.jpg
000425,4,1,1,0,../input/data/train/images/000216_female_Asian_56/mask2.jpg
000426,4,1,1,0,../input/data/train/images/000216_female_Asian_56/mask5.jpg
000427,4,1,1,0,../input/data/train/images/000217_female_Asian_54/mask4.jpg
000428,16,1,1,2,../input/data/train/images/000217_female_Asian_54/normal.jpg
000429,10,1,1,1,../input/data/train/images/000217_female_Asian_54/incorrect_mask.jpg
000430,4,1,1,0,../input/data/train/images/000217_female_Asian_54/mask3.jpg
000431,4,1,1,0,../input/data/train/images/000217_female_Asian_54/mask1.jpg
000432,4,1,1,0,../input/data/train/images/000217_female_Asian_54/mask2.jpg
000433,4,1,1,0,../input/data/train/images/000217_female_Asian_54/mask5.jpg
000434,4,1,1,0,../input/data/train/images/000218_female_Asian_59/mask4.jpg
000435,16,1,1,2,../input/data/train/images/000218_female_Asian_59/normal.jpg
000436,10,1,1,1,../input/data/train/images/000218_female_Asian_59/incorrect_mask.jpg
000437,4,1,1,0,../input/data/train/images/000218_female_Asian_59/mask3.jpg
000438,4,1,1,0,../input/data/train/images/000218_female_Asian_59/mask1.jpg
000439,4,1,1,0,../input/data/train/images/000218_female_Asian_59/mask2.jpg
000440,4,1,1,0,../input/data/train/images/000218_female_Asian_59/mask5.jpg
000441,4,1,1,0,../input/data/train/images/000219_female_Asian_53/mask4.jpg
000442,16,1,1,2,../input/data/train/images/000219_female_Asian_53/normal.jpg
000443,10,1,1,1,../input/data/train/images/000219_female_Asian_53/incorrect_mask.jpg
000444,4,1,1,0,../input/data/train/images/000219_female_Asian_53/mask3.jpg
000445,4,1,1,0,../input/data/train/images/000219_female_Asian_53/mask1.jpg
000446,4,1,1,0,../input/data/train/images/000219_female_Asian_53/mask2.jpg
000447,4,1,1,0,../input/data/train/images/000219_female_Asian_53/mask5.jpg
000448,4,1,1,0,../input/data/train/images/000221_female_Asian_40/mask4.jpg
000449,16,1,1,2,../input/data/train/images/000221_female_Asian_40/normal.jpg
000450,10,1,1,1,../input/data/train/images/000221_female_Asian_40/incorrect_mask.jpg
000451,4,1,1,0,../input/data/train/images/000221_female_Asian_40/mask3.jpg
000452,4,1,1,0,../input/data/train/images/000221_female_Asian_40/mask1.jpg
000453,4,1,1,0,../input/data/train/images/000221_female_Asian_40/mask2.jpg
000454,4,1,1,0,../input/data/train/images/000221_female_Asian_40/mask5.jpg
000455,4,1,1,0,../input/data/train/images/000224_female_Asian_56/mask4.jpg
000456,16,1,1,2,../input/data/train/images/000224_female_Asian_56/normal.jpg
000457,10,1,1,1,../input/data/train/images/000224_female_Asian_56/incorrect_mask.jpg
000458,4,1,1,0,../input/data/train/images/000224_female_Asian_56/mask3.jpg
000459,4,1,1,0,../input/data/train/images/000224_female_Asian_56/mask1.jpg
000460,4,1,1,0,../input/data/train/images/000224_female_Asian_56/mask2.jpg
000461,4,1,1,0,../input/data/train/images/000224_female_Asian_56/mask5.jpg
000462,3,1,0,0,../input/data/train/images/000225_female_Asian_25/mask4.jpg
000463,15,1,0,2,../input/data/train/images/000225_female_Asian_25/normal.jpg
000464,9,1,0,1,../input/data/train/images/000225_female_Asian_25/incorrect_mask.jpg
000465,3,1,0,0,../input/data/train/images/000225_female_Asian_25/mask3.jpg
000466,3,1,0,0,../input/data/train/images/000225_female_Asian_25/mask1.jpg
000467,3,1,0,0,../input/data/train/images/000225_female_Asian_25/mask2.jpg
000468,3,1,0,0,../input/data/train/images/000225_female_Asian_25/mask5.jpg
000469,4,1,1,0,../input/data/train/images/000226_female_Asian_58/mask4.jpg
000470,16,1,1,2,../input/data/train/images/000226_female_Asian_58/normal.jpg
000471,10,1,1,1,../input/data/train/images/000226_female_Asian_58/incorrect_mask.jpg
000472,4,1,1,0,../input/data/train/images/000226_female_Asian_58/mask3.jpg
000473,4,1,1,0,../input/data/train/images/000226_female_Asian_58/mask1.jpg
000474,4,1,1,0,../input/data/train/images/000226_female_Asian_58/mask2.jpg
000475,4,1,1,0,../input/data/train/images/000226_female_Asian_58/mask5.jpg
000476,4,1,1,0,../input/data/train/images/000227_female_Asian_59/mask4.jpg
000477,16,1,1,2,../input/data/train/images/000227_female_Asian_59/normal.jpg
000478,10,1,1,1,../input/data/train/images/000227_female_Asian_59/incorrect_mask.jpg
000479,4,1,1,0,../input/data/train/images/000227_female_Asian_59/mask3.jpg
000480,4,1,1,0,../input/data/train/images/000227_female_Asian_59/mask1.jpg
000481,4,1,1,0,../input/data/train/images/000227_female_Asian_59/mask2.jpg
000482,4,1,1,0,../input/data/train/images/000227_female_Asian_59/mask5.jpg
000483,4,1,1,0,../input/data/train/images/000228_female_Asian_56/mask4.jpg
000484,16,1,1,2,../input/data/train/images/000228_female_Asian_56/normal.jpg
000485,10,1,1,1,../input/data/train/images/000228_female_Asian_56/incorrect_mask.jpg
000486,4,1,1,0,../input/data/train/images/000228_female_Asian_56/mask3.jpg
000487,4,1,1,0,../input/data/train/images/000228_female_Asian_56/mask1.jpg
000488,4,1,1,0,../input/data/train/images/000228_female_Asian_56/mask2.jpg
000489,4,1,1,0,../input/data/train/images/000228_female_Asian_56/mask5.jpg
000490,1,0,1,0,../input/data/train/images/000229_male_Asian_56/mask4.jpg
000491,13,0,1,2,../input/data/train/images/000229_male_Asian_56/normal.jpg
000492,7,0,1,1,../input/data/train/images/000229_male_Asian_56/incorrect_mask.jpg
000493,1,0,1,0,../input/data/train/images/000229_male_Asian_56/mask3.jpg
000494,1,0,1,0,../input/data/train/images/000229_male_Asian_56/mask1.jpg
000495,1,0,1,0,../input/data/train/images/000229_male_Asian_56/mask2.jpg
000496,1,0,1,0,../input/data/train/images/000229_male_Asian_56/mask5.jpg
000497,1,0,1,0,../input/data/train/images/000231_male_Asian_56/mask4.jpg
000498,13,0,1,2,../input/data/train/images/000231_male_Asian_56/normal.jpg
000499,7,0,1,1,../input/data/train/images/000231_male_Asian_56/incorrect_mask.jpg
000500,1,0,1,0,../input/data/train/images/000231_male_Asian_56/mask3.jpg
000501,1,0,1,0,../input/data/train/images/000231_male_Asian_56/mask1.jpg
000502,1,0,1,0,../input/data/train/images/000231_male_Asian_56/mask2.jpg
000503,1,0,1,0,../input/data/train/images/000231_male_Asian_56/mask5.jpg
000504,1,0,1,0,../input/data/train/images/000232_male_Asian_53/mask4.jpg
000505,13,0,1,2,../input/data/train/images/000232_male_Asian_53/normal.jpg
000506,7,0,1,1,../input/data/train/images/000232_male_Asian_53/incorrect_mask.jpg
000507,1,0,1,0,../input/data/train/images/000232_male_Asian_53/mask3.jpg
000508,1,0,1,0,../input/data/train/images/000232_male_Asian_53/mask1.jpg
000509,1,0,1,0,../input/data/train/images/000232_male_Asian_53/mask2.jpg
000510,1,0,1,0,../input/data/train/images/000232_male_Asian_53/mask5.jpg
000511,1,0,1,0,../input/data/train/images/000235_male_Asian_57/mask4.jpg
000512,13,0,1,2,../input/data/train/images/000235_male_Asian_57/normal.jpg
000513,7,0,1,1,../input/data/train/images/000235_male_Asian_57/incorrect_mask.jpg
000514,1,0,1,0,../input/data/train/images/000235_male_Asian_57/mask3.jpg
000515,1,0,1,0,../input/data/train/images/000235_male_Asian_57/mask1.jpg
000516,1,0,1,0,../input/data/train/images/000235_male_Asian_57/mask2.jpg
000517,1,0,1,0,../input/data/train/images/000235_male_Asian_57/mask5.jpg
000518,1,0,1,0,../input/data/train/images/000236_male_Asian_51/mask4.jpg
000519,13,0,1,2,../input/data/train/images/000236_male_Asian_51/normal.jpg
000520,7,0,1,1,../input/data/train/images/000236_male_Asian_51/incorrect_mask.jpg
000521,1,0,1,0,../input/data/train/images/000236_male_Asian_51/mask3.jpg
000522,1,0,1,0,../input/data/train/images/000236_male_Asian_51/mask1.jpg
000523,1,0,1,0,../input/data/train/images/000236_male_Asian_51/mask2.jpg
000524,1,0,1,0,../input/data/train/images/000236_male_Asian_51/mask5.jpg
000525,1,0,1,0,../input/data/train/images/000237_male_Asian_56/mask4.jpg
000526,13,0,1,2,../input/data/train/images/000237_male_Asian_56/normal.jpg
000527,7,0,1,1,../input/data/train/images/000237_male_Asian_56/incorrect_mask.jpg
000528,1,0,1,0,../input/data/train/images/000237_male_Asian_56/mask3.jpg
000529,1,0,1,0,../input/data/train/images/000237_male_Asian_56/mask1.jpg
000530,1,0,1,0,../input/data/train/images/000237_male_Asian_56/mask2.jpg
000531,1,0,1,0,../input/data/train/images/000237_male_Asian_56/mask5.jpg
000532,1,0,1,0,../input/data/train/images/000238_male_Asian_57/mask4.jpg
000533,13,0,1,2,../input/data/train/images/000238_male_Asian_57/normal.jpg
000534,7,0,1,1,../input/data/train/images/000238_male_Asian_57/incorrect_mask.jpg
000535,1,0,1,0,../input/data/train/images/000238_male_Asian_57/mask3.jpg
000536,1,0,1,0,../input/data/train/images/000238_male_Asian_57/mask1.jpg
000537,1,0,1,0,../input/data/train/images/000238_male_Asian_57/mask2.jpg
000538,1,0,1,0,../input/data/train/images/000238_male_Asian_57/mask5.jpg
000539,1,0,1,0,../input/data/train/images/000240_male_Asian_57/mask4.jpg
000540,13,0,1,2,../input/data/train/images/000240_male_Asian_57/normal.jpg
000541,7,0,1,1,../input/data/train/images/000240_male_Asian_57/incorrect_mask.jpg
000542,1,0,1,0,../input/data/train/images/000240_male_Asian_57/mask3.jpg
000543,1,0,1,0,../input/data/train/images/000240_male_Asian_57/mask1.jpg
000544,1,0,1,0,../input/data/train/images/000240_male_Asian_57/mask2.jpg
000545,1,0,1,0,../input/data/train/images/000240_male_Asian_57/mask5.jpg
000546,1,0,1,0,../input/data/train/images/000241_male_Asian_56/mask4.jpg
000547,13,0,1,2,../input/data/train/images/000241_male_Asian_56/normal.jpg
000548,7,0,1,1,../input/data/train/images/000241_male_Asian_56/incorrect_mask.jpg
000549,1,0,1,0,../input/data/train/images/000241_male_Asian_56/mask3.jpg
000550,1,0,1,0,../input/data/train/images/000241_male_Asian_56/mask1.jpg
000551,1,0,1,0,../input/data/train/images/000241_male_Asian_56/mask2.jpg
000552,1,0,1,0,../input/data/train/images/000241_male_Asian_56/mask5.jpg
000553,1,0,1,0,../input/data/train/images/000242_male_Asian_56/mask4.jpg
000554,13,0,1,2,../input/data/train/images/000242_male_Asian_56/normal.jpg
000555,7,0,1,1,../input/data/train/images/000242_male_Asian_56/incorrect_mask.jpg
000556,1,0,1,0,../input/data/train/images/000242_male_Asian_56/mask3.jpg
000557,1,0,1,0,../input/data/train/images/000242_male_Asian_56/mask1.jpg
000558,1,0,1,0,../input/data/train/images/000242_male_Asian_56/mask2.jpg
000559,1,0,1,0,../input/data/train/images/000242_male_Asian_56/mask5.jpg
000560,4,1,1,0,../input/data/train/images/000243_female_Asian_58/mask4.jpg
000561,16,1,1,2,../input/data/train/images/000243_female_Asian_58/normal.jpg
000562,10,1,1,1,../input/data/train/images/000243_female_Asian_58/incorrect_mask.jpg
000563,4,1,1,0,../input/data/train/images/000243_female_Asian_58/mask3.jpg
000564,4,1,1,0,../input/data/train/images/000243_female_Asian_58/mask1.jpg
000565,4,1,1,0,../input/data/train/images/000243_female_Asian_58/mask2.jpg
000566,4,1,1,0,../input/data/train/images/000243_female_Asian_58/mask5.jpg
000567,4,1,1,0,../input/data/train/images/000244_female_Asian_56/mask4.jpg
000568,16,1,1,2,../input/data/train/images/000244_female_Asian_56/normal.jpg
000569,10,1,1,1,../input/data/train/images/000244_female_Asian_56/incorrect_mask.jpg
000570,4,1,1,0,../input/data/train/images/000244_female_Asian_56/mask3.jpg
000571,4,1,1,0,../input/data/train/images/000244_female_Asian_56/mask1.jpg
000572,4,1,1,0,../input/data/train/images/000244_female_Asian_56/mask2.jpg
000573,4,1,1,0,../input/data/train/images/000244_female_Asian_56/mask5.jpg
000574,1,0,1,0,../input/data/train/images/000245_male_Asian_58/mask4.jpg
000575,13,0,1,2,../input/data/train/images/000245_male_Asian_58/normal.jpg
000576,7,0,1,1,../input/data/train/images/000245_male_Asian_58/incorrect_mask.jpg
000577,1,0,1,0,../input/data/train/images/000245_male_Asian_58/mask3.jpg
000578,1,0,1,0,../input/data/train/images/000245_male_Asian_58/mask1.jpg
000579,1,0,1,0,../input/data/train/images/000245_male_Asian_58/mask2.jpg
000580,1,0,1,0,../input/data/train/images/000245_male_Asian_58/mask5.jpg
000581,4,1,1,0,../input/data/train/images/000248_female_Asian_54/mask4.jpg
000582,16,1,1,2,../input/data/train/images/000248_female_Asian_54/normal.jpg
000583,10,1,1,1,../input/data/train/images/000248_female_Asian_54/incorrect_mask.jpg
000584,4,1,1,0,../input/data/train/images/000248_female_Asian_54/mask3.jpg
000585,4,1,1,0,../input/data/train/images/000248_female_Asian_54/mask1.jpg
000586,4,1,1,0,../input/data/train/images/000248_female_Asian_54/mask2.jpg
000587,4,1,1,0,../input/data/train/images/000248_female_Asian_54/mask5.jpg
000588,1,0,1,0,../input/data/train/images/000249_male_Asian_53/mask4.jpg
000589,13,0,1,2,../input/data/train/images/000249_male_Asian_53/normal.jpg
000590,7,0,1,1,../input/data/train/images/000249_male_Asian_53/incorrect_mask.jpg
